customer_id,name,email,region,customer_type,lead_source,signup_date,recency_days,frequency,monetary,avg_order_value,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,cluster_id,segment_label,action
C00992,Customer 992,customer992@example.com,East,B2B,Email,2022-04-04,547.0,3.0,141.1,47.03333333333333,29.0,3.0,94.15,2,2,1,221,5,4,Lost / dormant,Win-back / suppress
C00993,Customer 993,customer993@example.com,West,B2B,Paid,2022-08-23,566.0,4.0,474.78,118.695,79.0,1.52,306.17,2,3,3,233,8,5,At-risk customers,Re-engage now
C00994,Customer 994,customer994@example.com,South,B2C,Paid,2023-11-22,556.0,6.0,539.1800000000001,89.86333333333334,104.0,1.73,353.96,2,4,4,244,10,5,At-risk customers,Re-engage now
C00995,Customer 995,customer995@example.com,Central,B2C,Referral,2023-08-13,514.0,1.0,35.01,35.01,0.0,1.0,24.86,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00996,Customer 996,customer996@example.com,South,B2C,Paid,2023-08-25,701.0,7.0,712.61,101.80142857142856,195.0,1.08,371.05,1,4,4,144,9,1,At-risk customers,Re-engage now
C00997,Customer 997,customer997@example.com,North,B2C,Organic,2022-01-22,482.0,4.0,421.95,105.4875,105.0,1.14,319.53,4,3,3,433,10,0,Loyal customers,Upsell & deepen
C00998,Customer 998,customer998@example.com,North,B2C,Referral,2023-11-20,518.0,1.0,70.56,70.56,0.0,1.0,49.72,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00999,Customer 999,customer999@example.com,West,B2C,Paid,2022-10-03,494.0,1.0,102.66,102.66,0.0,1.0,75.85,4,1,1,411,6,0,New customers,Onboard & convert
C01000,Customer 1000,customer1000@example.com,East,B2B,Organic,2023-08-14,568.0,5.0,465.56,93.112,94.0,1.6,299.17,2,3,3,233,8,5,At-risk customers,Re-engage now
C01001,Customer 1001,customer1001@example.com,West,B2B,Email,2022-02-11,488.0,1.0,43.21,43.21,0.0,1.0,32.32,4,1,1,411,6,0,New customers,Onboard & convert
C01002,Customer 1002,customer1002@example.com,West,B2B,Paid,2022-06-29,751.0,4.0,298.1,74.525,42.0,2.86,144.88,1,3,3,133,7,4,At-risk customers,Re-engage now
C01003,Customer 1003,customer1003@example.com,West,B2C,Organic,2023-04-27,483.0,9.0,318.12,35.346666666666664,296.0,0.91,240.4,4,5,3,453,12,6,Loyal customers,Upsell & deepen
C01004,Customer 1004,customer1004@example.com,West,B2C,Social,2023-06-16,462.0,7.0,1574.59,224.9414285714286,163.0,1.29,1243.99,5,4,5,545,14,1,Champions,Reward & retain
C01005,Customer 1005,customer1005@example.com,Central,B2C,Social,2023-10-30,518.0,6.0,954.47,159.07833333333335,169.0,1.07,672.55,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C01006,Customer 1006,customer1006@example.com,Central,B2C,Organic,2023-03-29,516.0,2.0,258.97,129.485,17.0,2.0,183.19,3,1,2,312,6,5,Potential loyalists,Nurture toward loyalty
C01007,Customer 1007,customer1007@example.com,South,B2C,Referral,2022-10-12,512.0,7.0,686.37,98.05285714285716,172.0,1.22,489.31,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C01008,Customer 1008,customer1008@example.com,North,B2C,Referral,2022-07-05,623.0,4.0,418.21,104.5525,77.0,1.56,245.02,1,3,3,133,7,5,At-risk customers,Re-engage now
C01009,Customer 1009,customer1009@example.com,West,B2B,Paid,2023-08-23,467.0,10.0,438.29,43.82899999999999,254.0,1.18,342.56,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C01010,Customer 1010,customer1010@example.com,South,B2C,Social,2023-03-23,595.0,7.0,882.8199999999999,126.11714285714284,101.0,2.08,541.56,1,4,4,144,9,1,At-risk customers,Re-engage now
C01011,Customer 1011,customer1011@example.com,North,B2C,Referral,2023-10-13,605.0,2.0,145.08999999999995,72.54499999999999,4.0,2.0,87.53,1,1,1,111,3,5,Lost / dormant,Win-back / suppress
C01012,Customer 1012,customer1012@example.com,East,B2C,Referral,2023-05-19,518.0,3.0,347.33,115.77666666666666,61.0,1.48,244.74,3,2,3,323,8,0,Potential loyalists,Nurture toward loyalty
C01013,Customer 1013,customer1013@example.com,Central,B2C,Social,2022-04-04,873.0,2.0,140.68,70.34,8.0,2.0,58.82,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01014,Customer 1014,customer1014@example.com,North,B2C,Email,2023-04-27,666.0,4.0,328.7,82.175,87.0,1.38,180.14,1,3,3,133,7,2,At-risk customers,Re-engage now
C01015,Customer 1015,customer1015@example.com,East,B2B,Referral,2022-12-23,525.0,3.0,330.23,110.07666666666668,26.0,3.0,229.59,2,2,3,223,7,4,Lost / dormant,Win-back / suppress
C01016,Customer 1016,customer1016@example.com,North,B2C,Organic,2023-02-23,563.0,3.0,468.37,156.1233333333333,33.0,2.73,303.65,2,2,3,223,7,4,Lost / dormant,Win-back / suppress
C01017,Customer 1017,customer1017@example.com,Central,B2C,Paid,2022-12-08,483.0,9.0,1249.17,138.79666666666668,214.0,1.26,943.99,4,5,5,455,14,1,Champions,Reward & retain
C01018,Customer 1018,customer1018@example.com,Central,B2C,Referral,2022-11-25,511.0,12.0,390.85,32.57083333333333,320.0,1.12,279.18,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C01019,Customer 1019,customer1019@example.com,South,B2C,Referral,2023-11-18,487.0,3.0,221.75,73.91666666666667,30.0,3.0,166.2,4,2,2,422,8,4,New customers,Onboard & convert
C01020,Customer 1020,customer1020@example.com,West,B2C,Email,2022-04-18,472.0,8.0,728.81,91.10125,85.0,2.82,563.59,5,4,4,544,13,4,Champions,Reward & retain
C01021,Customer 1021,customer1021@example.com,North,B2C,Organic,2022-06-14,458.0,3.0,238.96,79.65333333333334,29.0,3.0,190.44,5,2,2,522,9,4,New customers,Onboard & convert
C01022,Customer 1022,customer1022@example.com,North,B2C,Paid,2022-12-04,475.0,2.0,99.32,49.66,13.0,2.0,76.32,5,1,1,511,7,5,New customers,Onboard & convert
C01023,Customer 1023,customer1023@example.com,East,B2C,Referral,2023-02-26,527.0,5.0,679.73,135.946,54.0,2.78,470.78,2,3,4,234,9,4,At-risk customers,Re-engage now
C01024,Customer 1024,customer1024@example.com,Central,B2C,Paid,2023-05-23,490.0,13.0,2303.27,177.17461538461538,270.0,1.44,1715.7,4,5,5,455,14,3,Champions,Reward & retain
C01025,Customer 1025,customer1025@example.com,North,B2C,Social,2022-10-23,478.0,3.0,316.49,105.49666666666668,109.0,0.83,241.67,5,2,3,523,10,0,New customers,Onboard & convert
C01026,Customer 1026,customer1026@example.com,Central,B2B,Referral,2023-11-10,501.0,3.0,200.21,66.73666666666666,45.0,2.0,145.86,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C01027,Customer 1027,customer1027@example.com,North,B2C,Referral,2023-02-15,511.0,2.0,137.59,68.795,35.0,1.71,98.28,3,1,1,311,5,5,Potential loyalists,Nurture toward loyalty
C01028,Customer 1028,customer1028@example.com,South,B2C,Social,2023-07-18,593.0,2.0,168.70999999999998,84.35499999999999,45.0,1.33,103.84,1,1,2,112,4,0,Lost / dormant,Win-back / suppress
C01029,Customer 1029,customer1029@example.com,West,B2C,Email,2022-02-07,522.0,2.0,204.15,102.075,17.0,2.0,142.75,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C01030,Customer 1030,customer1030@example.com,North,B2C,Referral,2023-04-11,753.0,6.0,642.05,107.00833333333333,77.0,2.34,311.22,1,4,4,144,9,2,At-risk customers,Re-engage now
C01031,Customer 1031,customer1031@example.com,Central,B2C,Paid,2022-04-01,536.0,4.0,379.52,94.88,36.0,3.33,258.44,2,3,3,233,8,4,At-risk customers,Re-engage now
C01032,Customer 1032,customer1032@example.com,South,B2C,Organic,2022-11-19,626.0,5.0,547.26,109.452,101.0,1.49,319.09,1,3,4,134,8,1,At-risk customers,Re-engage now
C01033,Customer 1033,customer1033@example.com,North,B2C,Paid,2022-09-16,518.0,5.0,513.63,102.726,48.0,3.12,361.92,3,3,4,334,10,4,Loyal customers,Upsell & deepen
C01034,Customer 1034,customer1034@example.com,East,B2B,Email,2022-11-28,570.0,2.0,195.87,97.935,3.0,2.0,125.43,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C01035,Customer 1035,customer1035@example.com,West,B2C,Organic,2022-04-29,487.0,3.0,255.69,85.23,2.0,3.0,191.64,4,2,2,422,8,4,New customers,Onboard & convert
C01036,Customer 1036,customer1036@example.com,North,B2B,Paid,2023-02-18,477.0,9.0,1859.12,206.5688888888889,258.0,1.05,1422.6,5,5,5,555,15,3,Champions,Reward & retain
C01037,Customer 1037,customer1037@example.com,South,B2C,Paid,2023-06-11,584.0,3.0,319.11,106.37,81.0,1.11,199.44,1,2,3,123,6,0,Lost / dormant,Win-back / suppress
C01038,Customer 1038,customer1038@example.com,East,B2B,Social,2022-01-02,475.0,7.0,302.82,43.26,143.0,1.47,232.69,5,4,3,543,12,6,Loyal customers,Upsell & deepen
C01039,Customer 1039,customer1039@example.com,South,B2B,Email,2023-11-05,578.0,3.0,297.33000000000004,99.11,74.0,1.22,187.76,1,2,3,123,6,0,Lost / dormant,Win-back / suppress
C01040,Customer 1040,customer1040@example.com,Unknown,B2C,Social,2023-07-10,580.0,3.0,383.39,127.79666666666668,52.0,1.73,241.27,1,2,3,123,6,5,Lost / dormant,Win-back / suppress
C01041,Customer 1041,customer1041@example.com,East,B2B,Organic,2023-04-19,489.0,8.0,204.68,25.585,178.0,1.35,152.78,4,4,2,442,10,6,Frequent low-spenders,Grow basket size
C01042,Customer 1042,customer1042@example.com,South,B2C,Social,2023-02-28,492.0,5.0,207.24,41.448,103.0,1.46,153.75,4,3,2,432,9,0,Potential loyalists,Nurture toward loyalty
C01043,Customer 1043,customer1043@example.com,East,B2B,Email,2022-02-25,535.0,7.0,842.11,120.30142857142856,85.0,2.47,574.52,2,4,4,244,10,4,At-risk customers,Re-engage now
C01044,Customer 1044,customer1044@example.com,North,B2C,Referral,2022-07-12,460.0,5.0,616.69,123.338,155.0,0.97,489.33,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C01045,Customer 1045,customer1045@example.com,East,B2C,Referral,2023-06-15,672.0,3.0,418.59,139.53,24.0,3.0,227.36,1,2,3,123,6,4,Lost / dormant,Win-back / suppress
C01046,Customer 1046,customer1046@example.com,East,B2C,Organic,2023-01-06,460.0,1.0,75.14,75.14,0.0,1.0,59.62,5,1,1,511,7,0,New customers,Onboard & convert
C01047,Customer 1047,customer1047@example.com,Unknown,B2B,Referral,2023-09-30,482.0,5.0,525.0,105.0,112.0,1.34,397.56,4,3,4,434,11,1,Loyal customers,Upsell & deepen
C01048,Customer 1048,customer1048@example.com,East,B2C,Social,2023-05-26,476.0,4.0,543.22,135.805,92.0,1.3,416.54,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C01049,Customer 1049,customer1049@example.com,East,B2C,Organic,2023-10-03,964.0,3.0,250.26,83.42,39.0,2.31,94.76,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C01050,Customer 1050,customer1050@example.com,North,B2C,Email,2023-03-29,663.0,3.0,394.4500000000001,131.48333333333335,28.0,3.0,217.16,1,2,3,123,6,4,Lost / dormant,Win-back / suppress
C01051,Customer 1051,customer1051@example.com,West,B2B,Organic,2022-02-22,916.0,1.0,28.19,28.19,0.0,1.0,11.23,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01052,Customer 1052,customer1052@example.com,Central,B2C,Organic,2022-07-28,582.0,4.0,351.27,87.8175,101.0,1.19,220.3,1,3,3,133,7,0,At-risk customers,Re-engage now
C01053,Customer 1053,customer1053@example.com,North,B2C,Paid,2022-10-01,472.0,2.0,109.16,54.58,33.0,1.82,84.41,5,1,1,511,7,5,New customers,Onboard & convert
C01054,Customer 1054,customer1054@example.com,North,B2C,Paid,2023-07-17,525.0,4.0,464.6,116.15,127.0,0.94,323.01,2,3,3,233,8,0,At-risk customers,Re-engage now
C01055,Customer 1055,customer1055@example.com,Central,B2C,Organic,2022-05-15,510.0,11.0,361.09,32.82636363636363,182.0,1.81,258.43,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C01056,Customer 1056,customer1056@example.com,East,B2C,Referral,2022-10-22,478.0,8.0,1728.25,216.03125,140.0,1.71,1319.69,5,4,5,545,14,1,Champions,Reward & retain
C01057,Customer 1057,customer1057@example.com,South,B2B,Paid,2023-03-25,703.0,3.0,253.43,84.47666666666667,11.0,3.0,131.58,1,2,2,122,5,4,Lost / dormant,Win-back / suppress
C01058,Customer 1058,customer1058@example.com,West,B2C,Email,2023-05-12,506.0,5.0,437.47,87.494,103.0,1.46,315.57,3,3,3,333,9,5,Loyal customers,Upsell & deepen
C01059,Customer 1059,customer1059@example.com,South,B2C,Social,2022-05-05,497.0,8.0,940.86,117.6075,117.0,2.05,690.97,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C01060,Customer 1060,customer1060@example.com,Central,B2C,Paid,2022-01-30,653.0,1.0,39.26,39.26,0.0,1.0,21.94,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C01061,Customer 1061,customer1061@example.com,North,B2C,Organic,2023-10-08,493.0,11.0,319.93,29.084545454545456,238.0,1.39,236.87,4,5,3,453,12,6,Loyal customers,Upsell & deepen
C01062,Customer 1062,customer1062@example.com,North,B2C,Referral,2023-09-16,479.0,8.0,1431.47,178.93375,311.0,0.77,1090.79,4,4,5,445,13,3,Champions,Reward & retain
C01063,Customer 1063,customer1063@example.com,West,B2C,Social,2022-09-03,477.0,1.0,115.05,115.05,0.0,1.0,88.04,5,1,1,511,7,0,New customers,Onboard & convert
C01064,Customer 1064,customer1064@example.com,North,B2C,Paid,2022-06-12,567.0,5.0,410.75,82.15,85.0,1.76,264.42,2,3,3,233,8,5,At-risk customers,Re-engage now
C01065,Customer 1065,customer1065@example.com,North,B2B,Referral,2022-11-15,520.0,5.0,455.0,91.0,109.0,1.38,319.38,3,3,3,333,9,0,Loyal customers,Upsell & deepen
C01066,Customer 1066,customer1066@example.com,West,B2C,Referral,2023-07-19,472.0,10.0,268.86,26.886000000000003,215.0,1.4,207.91,5,5,2,552,12,6,Frequent low-spenders,Grow basket size
C01067,Customer 1067,customer1067@example.com,West,B2B,Referral,2022-01-15,546.0,5.0,587.19,117.43800000000002,64.0,2.34,392.54,2,3,4,234,9,5,At-risk customers,Re-engage now
C01068,Customer 1068,customer1068@example.com,Central,B2B,Organic,2023-07-20,878.0,1.0,84.31,84.31,0.0,1.0,35.05,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01069,Customer 1069,customer1069@example.com,North,B2C,Email,2023-02-22,508.0,7.0,893.53,127.64714285714284,186.0,1.13,642.0,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C01070,Customer 1070,customer1070@example.com,North,B2B,Referral,2022-04-06,459.0,2.0,118.16,59.08,50.0,1.2,93.96,5,1,1,511,7,0,New customers,Onboard & convert
C01071,Customer 1071,customer1071@example.com,Central,B2C,Social,2022-08-19,677.0,5.0,457.43,91.486,118.0,1.27,246.62,1,3,3,133,7,2,At-risk customers,Re-engage now
C01072,Customer 1072,customer1072@example.com,East,B2C,Paid,2022-04-27,517.0,7.0,759.2,108.45714285714288,260.0,0.81,535.99,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C01073,Customer 1073,customer1073@example.com,East,B2C,Social,2023-04-18,524.0,3.0,376.91,125.63666666666666,92.0,0.98,262.54,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C01074,Customer 1074,customer1074@example.com,East,B2C,Organic,2022-05-01,497.0,5.0,141.45,28.29,91.0,1.65,103.88,3,3,1,331,7,5,Potential loyalists,Nurture toward loyalty
C01075,Customer 1075,customer1075@example.com,Central,B2C,Organic,2023-10-26,723.0,6.0,862.4300000000001,143.73833333333334,146.0,1.23,435.39,1,4,4,144,9,1,At-risk customers,Re-engage now
C01076,Customer 1076,customer1076@example.com,North,B2C,Social,2022-06-07,530.0,5.0,661.75,132.35,43.0,3.49,455.73,2,3,4,234,9,4,At-risk customers,Re-engage now
C01077,Customer 1077,customer1077@example.com,Central,B2C,Email,2023-05-26,478.0,2.0,214.51,107.255,74.0,0.81,163.8,5,1,2,512,8,0,New customers,Onboard & convert
C01078,Customer 1078,customer1078@example.com,Central,B2C,Organic,2022-10-26,468.0,6.0,1127.63,187.93833333333336,166.0,1.08,879.46,5,4,5,545,14,1,Champions,Reward & retain
C01079,Customer 1079,customer1079@example.com,East,B2B,Organic,2023-06-06,473.0,4.0,457.49,114.3725,58.0,2.07,353.03,5,3,3,533,11,5,Loyal customers,Upsell & deepen
C01080,Customer 1080,customer1080@example.com,South,B2C,Social,2022-10-07,582.0,4.0,284.29,71.0725,60.0,2.0,178.29,1,3,3,133,7,5,At-risk customers,Re-engage now
C01081,Customer 1081,customer1081@example.com,North,B2C,Organic,2023-03-02,499.0,10.0,1990.97,199.097,206.0,1.46,1456.32,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C01082,Customer 1082,customer1082@example.com,East,B2C,Email,2023-05-10,509.0,9.0,250.81,27.86777777777778,269.0,1.0,179.85,3,5,2,352,10,6,Frequent low-spenders,Grow basket size
C01083,Customer 1083,customer1083@example.com,South,B2C,Email,2023-04-29,778.0,6.0,877.5600000000001,146.26000000000002,148.0,1.22,411.71,1,4,4,144,9,2,At-risk customers,Re-engage now
C01084,Customer 1084,customer1084@example.com,South,B2C,Email,2022-09-07,467.0,1.0,92.59,92.59,0.0,1.0,72.37,5,1,1,511,7,0,New customers,Onboard & convert
C01085,Customer 1085,customer1085@example.com,West,B2B,Paid,2023-04-13,543.0,2.0,299.25,149.625,6.0,2.0,201.15,2,1,3,213,6,5,Lost / dormant,Win-back / suppress
C01086,Customer 1086,customer1086@example.com,North,B2C,Email,2023-07-19,706.0,3.0,157.66,52.553333333333335,91.0,0.99,81.51,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C01087,Customer 1087,customer1087@example.com,South,B2C,Email,2022-05-29,471.0,2.0,97.65,48.825,44.0,1.36,75.67,5,1,1,511,7,0,New customers,Onboard & convert
C01088,Customer 1088,customer1088@example.com,East,B2B,Paid,2023-01-28,481.0,2.0,75.16,37.58,25.0,2.0,57.03,4,1,1,411,6,5,New customers,Onboard & convert
C01089,Customer 1089,customer1089@example.com,West,B2B,Referral,2022-07-15,820.0,4.0,288.37,72.0925,87.0,1.38,128.36,1,3,3,133,7,2,At-risk customers,Re-engage now
C01090,Customer 1090,customer1090@example.com,North,B2C,Organic,2023-09-06,480.0,2.0,171.64,85.82,4.0,2.0,130.52,4,1,2,412,7,5,New customers,Onboard & convert
C01091,Customer 1091,customer1091@example.com,Central,B2C,Email,2023-06-05,489.0,17.0,3301.94,194.2317647058824,343.0,1.49,2464.64,4,5,5,455,14,3,Champions,Reward & retain
C01092,Customer 1092,customer1092@example.com,East,B2C,Organic,2022-05-20,544.0,7.0,829.1700000000001,118.45285714285716,162.0,1.3,556.34,2,4,4,244,10,1,At-risk customers,Re-engage now
C01093,Customer 1093,customer1093@example.com,South,B2C,Social,2022-03-13,603.0,1.0,67.86,67.86,0.0,1.0,41.08,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C01094,Customer 1094,customer1094@example.com,Unknown,B2C,Organic,2022-10-10,508.0,5.0,153.77,30.754,134.0,1.12,110.48,3,3,2,332,8,6,Potential loyalists,Nurture toward loyalty
C01095,Customer 1095,customer1095@example.com,East,B2C,Paid,2023-03-01,494.0,1.0,114.9,114.9,0.0,1.0,84.9,4,1,1,411,6,0,New customers,Onboard & convert
C01096,Customer 1096,customer1096@example.com,South,B2B,Organic,2022-12-15,605.0,2.0,140.19,70.095,15.0,2.0,84.58,1,1,1,111,3,5,Lost / dormant,Win-back / suppress
C01097,Customer 1097,customer1097@example.com,West,B2B,Organic,2023-06-04,524.0,1.0,73.95,73.95,0.0,1.0,51.51,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C01098,Customer 1098,customer1098@example.com,North,B2C,Organic,2022-10-01,498.0,6.0,1255.21,209.20166666666668,160.0,1.12,919.98,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C01099,Customer 1099,customer1099@example.com,West,B2C,Referral,2022-01-03,474.0,2.0,208.14,104.07,28.0,2.0,160.28,5,1,2,512,8,5,New customers,Onboard & convert
C01100,Customer 1100,customer1100@example.com,South,B2C,Referral,2022-10-17,559.0,5.0,649.19,129.83800000000002,52.0,2.88,423.89,2,3,4,234,9,4,At-risk customers,Re-engage now
C01101,Customer 1101,customer1101@example.com,Central,B2C,Social,2022-11-02,501.0,2.0,145.88,72.94,11.0,2.0,106.28,3,1,1,311,5,5,Potential loyalists,Nurture toward loyalty
C01103,Customer 1103,customer1103@example.com,North,B2B,Organic,2023-08-17,476.0,11.0,2271.84,206.5309090909091,365.0,0.9,1742.06,5,5,5,555,15,3,Champions,Reward & retain
C01104,Customer 1104,customer1104@example.com,East,B2C,Organic,2023-11-07,484.0,4.0,540.12,135.03,79.0,1.52,407.32,4,3,4,434,11,1,Loyal customers,Upsell & deepen
C01105,Customer 1105,customer1105@example.com,East,B2C,Organic,2023-05-17,474.0,1.0,30.39,30.39,0.0,1.0,23.4,5,1,1,511,7,0,New customers,Onboard & convert
C01106,Customer 1106,customer1106@example.com,Central,B2B,Organic,2022-06-02,512.0,7.0,1186.45,169.49285714285716,156.0,1.35,845.81,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C01107,Customer 1107,customer1107@example.com,North,B2C,Referral,2023-04-03,477.0,5.0,508.44,101.688,138.0,1.09,389.06,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C01108,Customer 1108,customer1108@example.com,Central,B2C,Social,2023-07-06,465.0,7.0,283.45,40.49285714285714,177.0,1.19,222.49,5,4,3,543,12,6,Loyal customers,Upsell & deepen
C01109,Customer 1109,customer1109@example.com,East,B2C,Email,2023-05-11,538.0,6.0,989.83,164.97166666666666,139.0,1.29,671.54,2,4,5,245,11,1,At-risk customers,Re-engage now
C01110,Customer 1110,customer1110@example.com,East,B2C,Paid,2022-12-20,511.0,2.0,207.77,103.885,100.0,0.6,148.41,3,1,2,312,6,0,Potential loyalists,Nurture toward loyalty
C01111,Customer 1111,customer1111@example.com,North,B2B,Organic,2022-12-07,485.0,2.0,140.48000000000002,70.24000000000001,18.0,2.0,105.72,4,1,1,411,6,5,New customers,Onboard & convert
C01112,Customer 1112,customer1112@example.com,West,B2C,Social,2023-07-20,451.0,5.0,745.04,149.00799999999998,91.0,1.65,602.97,5,3,4,534,12,1,Loyal customers,Upsell & deepen
