customer_id,name,email,region,customer_type,lead_source,signup_date,segment_x,total_orders,total_revenue,avg_order_value_x,first_order_date,last_order_date,total_sessions,total_pageviews,last_visit_date,recency_days,frequency,monetary,avg_order_value_y,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,segment_y,segment
C00712,Customer 712,customer712@example.com,Central,B2C,Paid,2022-12-25,Unassigned,5,600.66,120.132,2024-09-20,2024-11-11,13,104,2024-10-10,510.0,4.0,474.7,118.675,40.0,3.0,335.08235294117645,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C00713,Customer 713,customer713@example.com,South,B2C,Email,2022-08-18,Unassigned,10,378.39,37.839,2024-04-10,2024-11-03,13,145,2024-07-26,506.0,8.0,273.01,34.12625,133.0,1.8,194.23636363636362,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C00714,Customer 714,customer714@example.com,East,B2C,Organic,2023-10-28,Unassigned,6,1531.19,255.19833333333332,2024-09-05,2024-12-14,15,171,2024-12-12,502.0,3.0,831.39,277.13,63.0,1.43,596.2159362549801,3.0,2.0,5.0,325,10.0,Potential loyalists,No purchase
C00715,Customer 715,customer715@example.com,East,B2C,Referral,2022-03-12,Unassigned,2,109.49,54.745000000000005,2023-11-22,2023-12-16,23,249,2024-12-02,829.0,1.0,83.4,83.4,0.0,1.0,36.217129071170085,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00716,Customer 716,customer716@example.com,West,B2C,Social,2023-10-30,Unassigned,2,153.06,76.53,2024-10-06,2024-11-27,14,204,2024-12-31,482.0,2.0,153.06,76.53,52.0,1.15,114.31867219917011,4.0,2.0,2.0,422,8.0,New customers,No purchase
C00717,Customer 717,customer717@example.com,South,B2C,Email,2022-02-11,Unassigned,12,2320.89,193.4075,2024-03-01,2024-11-25,1,3,2024-10-27,484.0,11.0,2072.51,188.41000000000003,269.0,1.23,1541.5363636363638,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00718,Customer 718,customer718@example.com,South,B2B,Social,2022-02-01,Unassigned,9,1421.69,157.96555555555557,2024-04-16,2024-09-19,10,138,2024-12-10,551.0,6.0,1036.15,172.6916666666667,156.0,1.15,676.9764065335753,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00719,Customer 719,customer719@example.com,South,B2C,Email,2022-09-11,Unassigned,4,442.7,110.675,2024-06-13,2024-09-10,3,40,2024-12-16,560.0,4.0,442.7,110.675,89.0,1.35,284.59285714285716,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C00720,Customer 720,customer720@example.com,South,B2C,Organic,2022-07-24,Unassigned,9,301.88,33.54222222222222,2024-06-17,2024-12-29,1,3,2022-07-15,506.0,4.0,117.46,29.365,85.0,1.41,83.56837944664031,3.0,3.0,1.0,331,7.0,Frequent low-spenders,No purchase
C00721,Customer 721,customer721@example.com,East,B2C,Paid,2022-01-21,Unassigned,1,88.58,88.58,2024-11-19,2024-11-19,23,246,2024-11-01,,,,,,,,,,,,,,No purchase
C00722,Customer 722,customer722@example.com,East,B2B,Social,2023-09-29,Unassigned,2,200.05,100.025,2024-11-14,2024-12-03,9,104,2024-03-05,476.0,1.0,83.62,83.62,0.0,1.0,63.24201680672269,5.0,1.0,1.0,511,7.0,New customers,No purchase
C00723,Customer 723,customer723@example.com,South,B2C,Social,2022-06-06,Unassigned,5,587.63,117.526,2023-12-07,2024-03-07,16,146,2024-11-04,761.0,2.0,231.19,115.595,77.0,0.78,109.36714848883048,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C00724,Customer 724,customer724@example.com,West,B2C,Paid,2022-09-02,Unassigned,10,2107.95,210.795,2024-04-11,2024-11-20,19,164,2024-12-17,498.0,8.0,1553.35,194.16875,214.0,1.12,1122.9036144578313,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00725,Customer 725,customer725@example.com,North,B2C,Social,2022-05-10,Unassigned,5,148.95999999999998,29.791999999999994,2024-08-12,2024-10-28,12,117,2024-10-03,512.0,5.0,148.95999999999998,29.791999999999994,77.0,1.95,104.73749999999998,3.0,4.0,2.0,342,9.0,Frequent low-spenders,No purchase
C00726,Customer 726,customer726@example.com,North,B2B,Social,2023-04-30,Unassigned,7,721.86,103.12285714285714,2023-09-12,2024-02-20,5,59,2023-12-24,763.0,5.0,598.02,119.604,161.0,0.93,282.1588466579292,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C00727,Customer 727,customer727@example.com,West,B2C,Email,2023-11-17,Unassigned,2,146.53,73.265,2024-11-11,2024-11-17,6,37,2024-10-08,492.0,1.0,47.55,47.55,0.0,1.0,34.792682926829265,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00728,Customer 728,customer728@example.com,South,B2B,Email,2022-04-28,Unassigned,3,255.16,85.05333333333333,2023-08-21,2023-10-10,18,185,2024-11-22,896.0,3.0,255.16,85.05333333333333,50.0,1.8,102.51964285714284,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C00729,Customer 729,customer729@example.com,East,B2C,Paid,2023-08-01,Unassigned,9,1195.9299999999998,132.8811111111111,2024-03-13,2024-07-19,18,194,2024-12-31,613.0,5.0,669.8199999999999,133.964,128.0,1.17,393.3690048939641,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C00730,Customer 730,customer730@example.com,North,B2C,Organic,2022-08-12,Unassigned,10,1275.73,127.573,2024-02-01,2024-09-27,19,207,2024-12-23,561.0,6.0,829.99,138.33166666666668,221.0,0.81,532.6139037433155,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00731,Customer 731,customer731@example.com,Central,B2B,Social,2023-04-22,Unassigned,5,565.36,113.072,2024-07-12,2024-11-26,1,18,2022-01-22,483.0,4.0,419.39,104.8475,74.0,1.62,312.5888198757764,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00732,Customer 732,customer732@example.com,Central,B2C,Organic,2022-09-20,Unassigned,6,588.46,98.07666666666668,2024-06-09,2024-08-31,2,20,2024-01-17,570.0,6.0,588.46,98.07666666666667,83.0,2.17,371.6589473684211,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C00733,Customer 733,customer733@example.com,West,B2B,Paid,2023-01-13,Unassigned,10,1581.47,158.147,2024-04-29,2024-11-17,8,75,2024-11-17,492.0,6.0,966.46,161.07666666666668,202.0,0.89,707.1658536585365,4.0,4.0,5.0,445,13.0,Champions,No purchase
C00734,Customer 734,customer734@example.com,South,B2B,Paid,2022-06-21,Unassigned,4,219.57,54.8925,2023-10-22,2023-11-11,12,116,2024-09-17,866.0,3.0,189.45999999999998,63.15333333333333,18.0,3.0,78.75935334872979,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00735,Customer 735,customer735@example.com,North,B2B,Email,2023-09-13,Unassigned,17,3055.32,179.72470588235296,2023-09-03,2024-11-26,24,252,2024-07-16,483.0,14.0,2376.99,169.785,450.0,0.93,1771.669565217391,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00736,Customer 736,customer736@example.com,South,B2C,Social,2023-09-14,Unassigned,6,782.17,130.36166666666665,2024-03-19,2024-07-24,23,218,2024-09-16,622.0,2.0,265.51,132.755,19.0,2.0,153.67138263665595,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C00737,Customer 737,customer737@example.com,North,B2B,Referral,2022-04-28,Unassigned,4,305.63,76.4075,2024-08-12,2024-10-07,5,46,2024-11-15,589.0,1.0,62.24,62.24,0.0,1.0,38.04142614601019,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00738,Customer 738,customer738@example.com,West,B2C,Paid,2022-06-17,Unassigned,6,1016.75,169.45833333333334,2024-09-22,2024-12-04,13,141,2024-11-29,475.0,5.0,840.4200000000001,168.084,73.0,2.05,636.9498947368422,5.0,4.0,5.0,545,14.0,Champions,No purchase
C00739,Customer 739,customer739@example.com,West,B2B,Social,2022-11-15,Unassigned,4,230.63,57.6575,2024-09-02,2024-11-18,3,13,2024-09-05,491.0,2.0,98.63,49.315,77.0,0.78,72.3152749490835,4.0,2.0,1.0,421,7.0,New customers,No purchase
C00740,Customer 740,customer740@example.com,Central,B2C,Organic,2022-04-21,Unassigned,8,341.97,42.74625,2024-05-16,2024-11-07,8,106,2024-07-16,535.0,6.0,227.15,37.858333333333334,142.0,1.27,152.8485981308411,2.0,4.0,2.0,242,8.0,Potential loyalists,No purchase
C00741,Customer 741,customer741@example.com,South,B2B,Email,2023-08-16,Unassigned,2,222.45,111.225,2024-12-10,2024-12-14,20,177,2024-12-23,469.0,1.0,109.18,109.18,0.0,1.0,83.80554371002133,5.0,1.0,1.0,511,7.0,New customers,No purchase
C00742,Customer 742,customer742@example.com,Central,B2C,Organic,2022-01-27,Unassigned,5,488.85,97.77,2024-08-11,2024-11-26,8,70,2023-12-22,483.0,4.0,412.28,103.07,64.0,1.88,307.2894409937888,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00743,Customer 743,customer743@example.com,South,B2C,Paid,2022-11-16,Unassigned,12,2819.18,234.93166666666664,2024-01-21,2024-11-10,18,221,2024-11-15,499.0,9.0,1986.64,220.73777777777778,294.0,0.92,1433.2472945891784,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00744,Customer 744,customer744@example.com,Central,B2C,Paid,2023-08-13,Unassigned,5,440.31,88.062,2024-06-11,2024-09-28,6,43,2024-12-26,542.0,4.0,299.83000000000004,74.95750000000001,109.0,1.1,199.14907749077494,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C00745,Customer 745,customer745@example.com,East,B2B,Organic,2023-11-25,Unassigned,4,403.32,100.83,2024-09-21,2024-11-12,23,234,2024-09-24,497.0,2.0,286.82,143.41,5.0,2.0,207.75694164989937,4.0,2.0,3.0,423,9.0,New customers,No purchase
C00746,Customer 746,customer746@example.com,East,B2C,Paid,2023-01-20,Unassigned,6,662.06,110.34333333333332,2024-04-04,2024-09-02,8,102,2024-08-28,614.0,4.0,370.95,92.7375,68.0,1.76,217.49511400651463,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C00747,Customer 747,customer747@example.com,East,B2C,Social,2023-02-11,Unassigned,1,51.82,51.82,2024-02-05,2024-02-05,6,72,2024-10-20,778.0,1.0,51.82,51.82,0.0,1.0,23.97840616966581,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00748,Customer 748,customer748@example.com,East,B2B,Paid,2022-07-23,Unassigned,1,64.82,64.82,2024-12-11,2024-12-11,17,210,2024-12-21,468.0,1.0,64.82,64.82,0.0,1.0,49.86153846153845,5.0,1.0,1.0,511,7.0,New customers,No purchase
C00749,Customer 749,customer749@example.com,North,B2C,Email,2022-03-19,Unassigned,3,189.98,63.32666666666668,2024-10-22,2024-11-14,15,172,2024-11-03,495.0,1.0,75.64,75.64,0.0,1.0,55.010909090909095,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00750,Customer 750,customer750@example.com,East,B2C,Social,2023-08-30,Unassigned,2,146.94,73.47,2024-11-20,2024-12-01,18,177,2024-09-15,478.0,2.0,146.94,73.47,11.0,2.0,110.66610878661088,5.0,2.0,2.0,522,9.0,New customers,No purchase
C00751,Customer 751,customer751@example.com,West,B2C,Referral,2023-10-05,Unassigned,5,364.81,72.962,2024-07-10,2024-09-14,8,76,2024-12-30,567.0,3.0,249.20000000000002,83.06666666666668,49.0,1.84,158.22222222222223,2.0,2.0,3.0,223,7.0,Potential loyalists,No purchase
C00752,Customer 752,customer752@example.com,West,B2C,Paid,2022-09-06,Unassigned,7,271.51,38.78714285714285,2024-05-09,2024-11-22,17,222,2024-11-22,517.0,6.0,230.12,38.35333333333333,167.0,1.08,160.23829787234044,3.0,4.0,2.0,342,9.0,Frequent low-spenders,No purchase
C00753,Customer 753,customer753@example.com,North,B2C,Paid,2022-04-15,Unassigned,4,287.56,71.89,2024-09-02,2024-11-29,15,156,2024-09-24,480.0,2.0,139.84,69.92,34.0,1.76,104.88,5.0,2.0,2.0,522,9.0,New customers,No purchase
C00754,Customer 754,customer754@example.com,East,B2C,Email,2022-11-05,Unassigned,4,219.65,54.9125,2024-05-19,2024-06-28,16,176,2024-12-31,641.0,3.0,152.18,50.72666666666667,33.0,2.73,85.46770670826832,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00755,Customer 755,customer755@example.com,East,B2C,Email,2023-12-02,Unassigned,9,1040.75,115.63888888888889,2024-05-23,2024-11-28,24,255,2024-12-01,481.0,6.0,722.15,120.35833333333333,189.0,0.95,540.4864864864865,5.0,4.0,4.0,544,13.0,Champions,No purchase
C00756,Customer 756,customer756@example.com,East,B2C,Organic,2023-09-07,Unassigned,12,2395.37,199.61416666666665,2024-02-03,2024-11-30,20,229,2024-10-02,479.0,9.0,1844.0900000000001,204.8988888888889,301.0,0.9,1385.95490605428,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00757,Customer 757,customer757@example.com,Central,B2C,Organic,2022-05-04,Unassigned,12,384.01,32.00083333333333,2024-01-28,2024-12-20,9,101,2024-05-16,508.0,8.0,226.99,28.37375,223.0,1.08,160.85905511811023,3.0,5.0,2.0,352,10.0,Frequent low-spenders,No purchase
C00758,Customer 758,customer758@example.com,South,B2C,Organic,2023-08-03,Unassigned,1,47.46,47.46,2024-11-27,2024-11-27,25,295,2024-11-06,482.0,1.0,47.46,47.46,0.0,1.0,35.44730290456431,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00759,Customer 759,customer759@example.com,Central,B2C,Email,2022-02-12,Unassigned,1,90.91,90.91,2024-05-21,2024-05-21,2,34,2023-08-22,672.0,1.0,90.91,90.91,0.0,1.0,48.70178571428571,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00760,Customer 760,customer760@example.com,South,B2B,Organic,2022-12-22,Unassigned,4,283.67,70.91749999999999,2024-07-05,2024-09-21,18,185,2024-12-11,549.0,4.0,283.66999999999996,70.91749999999999,78.0,1.54,186.01311475409832,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C00761,Customer 761,customer761@example.com,East,B2C,Organic,2023-06-30,Unassigned,18,3503.01,194.61166666666665,2023-09-04,2024-12-11,13,142,2024-12-07,474.0,13.0,2487.84,191.37230769230771,371.0,1.05,1889.498734177215,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00762,Customer 762,customer762@example.com,East,B2C,Referral,2023-03-15,Unassigned,6,524.1700000000001,87.36166666666668,2024-06-23,2024-10-27,6,43,2023-10-19,536.0,3.0,213.3,71.10000000000001,7.0,3.0,143.26119402985074,2.0,2.0,2.0,222,6.0,Lost / dormant,No purchase
C00763,Customer 763,customer763@example.com,Central,B2B,Organic,2023-11-09,Unassigned,4,361.83,90.4575,2024-08-09,2024-11-05,15,159,2024-12-19,525.0,1.0,109.99,109.99,0.0,1.0,75.42171428571429,3.0,1.0,1.0,311,5.0,Potential loyalists,No purchase
C00764,Customer 764,customer764@example.com,Central,B2B,Paid,2023-01-15,Unassigned,1,95.19,95.19,2024-12-03,2024-12-03,23,244,2024-09-24,,,,,,,,,,,,,,No purchase
C00765,Customer 765,customer765@example.com,South,B2C,Email,2022-03-12,Unassigned,14,477.05,34.075,2024-01-10,2024-11-03,23,212,2024-11-15,506.0,9.0,300.27,33.36333333333333,298.0,0.91,213.63083003952568,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C00766,Customer 766,customer766@example.com,West,B2C,Social,2023-06-03,Unassigned,7,958.77,136.96714285714285,2024-04-18,2024-09-22,9,106,2024-12-05,548.0,6.0,769.98,128.33,157.0,1.15,505.82627737226284,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00767,Customer 767,customer767@example.com,South,B2B,Referral,2023-10-26,Unassigned,3,272.31,90.77,2024-10-01,2024-12-06,23,233,2024-08-17,473.0,3.0,272.31,90.77,66.0,1.36,207.25496828752642,5.0,2.0,3.0,523,10.0,New customers,No purchase
C00768,Customer 768,customer768@example.com,Central,B2C,Email,2022-12-16,Unassigned,4,530.91,132.7275,2024-04-25,2024-06-04,18,171,2024-11-23,658.0,3.0,396.32,132.10666666666665,40.0,2.25,216.83161094224923,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C00769,Customer 769,customer769@example.com,Central,B2B,Email,2022-01-13,Unassigned,7,1325.44,189.34857142857143,2024-08-31,2024-11-17,22,190,2024-12-21,492.0,4.0,647.45,161.8625,78.0,1.54,473.7439024390244,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00770,Customer 770,customer770@example.com,North,B2C,Paid,2023-03-07,Unassigned,10,328.38,32.838,2024-04-23,2024-10-28,2,26,2022-06-12,525.0,7.0,198.56,28.365714285714287,175.0,1.2,136.1554285714286,3.0,5.0,2.0,352,10.0,Frequent low-spenders,No purchase
C00771,Customer 771,customer771@example.com,Central,B2B,Organic,2023-05-17,Unassigned,3,215.28,71.76,2024-11-25,2024-12-07,16,122,2024-12-31,472.0,2.0,102.03,51.015,4.0,2.0,77.81949152542374,5.0,2.0,1.0,521,8.0,New customers,No purchase
C00772,Customer 772,customer772@example.com,North,B2C,Paid,2022-04-19,Unassigned,3,251.96,83.98666666666666,2023-08-15,2023-11-05,8,121,2024-11-16,877.0,2.0,166.87,83.435,75.0,0.8,68.49851767388826,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00773,Customer 773,customer773@example.com,West,B2C,Organic,2023-03-20,Unassigned,4,441.67,110.4175,2024-09-18,2024-11-26,25,274,2024-12-04,483.0,4.0,441.66999999999996,110.41749999999999,69.0,1.74,329.1950310559006,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00774,Customer 774,customer774@example.com,South,B2C,Organic,2023-01-06,Unassigned,15,3182.87,212.1913333333333,2024-02-21,2024-11-29,2,19,2023-06-23,480.0,12.0,2645.98,220.49833333333333,240.0,1.5,1984.4850000000001,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00775,Customer 775,customer775@example.com,South,B2C,Email,2023-10-13,Unassigned,4,386.63,96.6575,2024-10-04,2024-12-11,9,92,2024-12-28,468.0,4.0,386.63,96.6575,68.0,1.76,297.4076923076923,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C00776,Customer 776,customer776@example.com,North,B2C,Organic,2023-04-16,Unassigned,6,1177.47,196.245,2024-09-05,2024-12-24,7,104,2024-10-11,455.0,4.0,843.9000000000001,210.97500000000002,108.0,1.11,667.7010989010989,5.0,3.0,5.0,535,13.0,Loyal customers,No purchase
C00777,Customer 777,customer777@example.com,South,B2B,Referral,2022-06-06,Unassigned,2,133.52,66.76,2024-08-15,2024-08-26,24,261,2024-08-12,,,,,,,,,,,,,,No purchase
C00778,Customer 778,customer778@example.com,Central,B2B,Referral,2023-03-22,Unassigned,6,1219.49,203.2483333333333,2024-08-10,2024-11-30,7,97,2024-07-25,479.0,3.0,651.99,217.33,86.0,1.05,490.01336116910227,5.0,2.0,4.0,524,11.0,New customers,No purchase
C00779,Customer 779,customer779@example.com,East,B2C,Referral,2022-06-30,Unassigned,6,655.69,109.28166666666668,2024-04-22,2024-08-03,22,281,2024-12-11,661.0,3.0,280.02,93.33999999999999,14.0,3.0,152.5071104387292,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C00780,Customer 780,customer780@example.com,North,B2B,Email,2023-06-19,Unassigned,4,381.3,95.325,2024-09-21,2024-12-11,23,272,2024-12-28,468.0,3.0,316.08,105.36,59.0,1.53,243.1384615384615,5.0,2.0,3.0,523,10.0,New customers,No purchase
C00781,Customer 781,customer781@example.com,South,B2B,Paid,2023-10-29,Unassigned,4,362.72,90.68,2024-10-04,2024-11-09,7,50,2024-08-29,500.0,3.0,234.8,78.26666666666667,36.0,2.5,169.056,4.0,2.0,3.0,423,9.0,New customers,No purchase
C00782,Customer 782,customer782@example.com,North,B2C,Social,2022-10-04,Unassigned,10,1681.36,168.136,2024-07-07,2024-12-24,1,20,2022-09-13,484.0,7.0,1271.23,181.6042857142857,141.0,1.49,945.5429752066116,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00783,Customer 783,customer783@example.com,North,B2C,Organic,2023-09-23,Unassigned,1,68.7,68.7,2024-11-14,2024-11-14,6,68,2023-09-06,,,,,,,,,,,,,,No purchase
C00784,Customer 784,customer784@example.com,East,B2C,Social,2023-07-06,Unassigned,2,204.19,102.095,2024-10-28,2024-11-25,15,161,2024-12-06,484.0,2.0,204.19,102.095,28.0,2.0,151.87685950413223,4.0,2.0,2.0,422,8.0,New customers,No purchase
C00785,Customer 785,customer785@example.com,Central,B2C,Paid,2023-05-11,Unassigned,4,634.94,158.735,2024-09-12,2024-11-26,8,104,2024-10-20,483.0,2.0,293.26,146.63,2.0,2.0,218.57888198757763,4.0,2.0,3.0,423,9.0,New customers,No purchase
C00786,Customer 786,customer786@example.com,North,B2C,Paid,2023-04-22,Unassigned,4,266.73,66.6825,2023-10-15,2024-01-16,10,86,2024-12-19,798.0,2.0,135.23,67.615,93.0,0.65,61.006015037593976,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00787,Customer 787,customer787@example.com,South,B2B,Email,2023-03-23,Unassigned,5,557.88,111.576,2024-09-16,2024-11-27,20,206,2024-05-07,490.0,4.0,431.01,107.7525,64.0,1.88,316.6604081632653,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00788,Customer 788,customer788@example.com,West,B2C,Referral,2023-08-30,Unassigned,6,692.3399999999999,115.39,2024-04-28,2024-09-30,24,226,2024-12-14,540.0,4.0,534.23,133.5575,155.0,0.77,356.15333333333336,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C00789,Customer 789,customer789@example.com,North,B2B,Referral,2022-10-02,Unassigned,1,61.28,61.28,2024-11-20,2024-11-20,25,243,2024-11-30,,,,,,,,,,,,,,No purchase
C00790,Customer 790,customer790@example.com,North,B2C,Paid,2022-11-27,Unassigned,10,1547.51,154.751,2024-04-28,2024-12-08,2,11,2024-04-04,471.0,7.0,1129.31,161.32999999999998,224.0,0.94,863.1668789808917,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00791,Customer 791,customer791@example.com,East,B2C,Email,2022-09-09,Unassigned,2,81.98,40.99,2024-04-07,2024-05-17,25,309,2024-12-29,676.0,1.0,38.78,38.78,0.0,1.0,20.65207100591716,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00792,Customer 792,customer792@example.com,Central,B2B,Email,2022-03-30,Unassigned,6,664.6600000000001,110.77666666666669,2024-06-25,2024-08-27,19,244,2024-12-31,588.0,4.0,457.17,114.2925,43.0,2.79,279.9,1.0,3.0,4.0,134,8.0,At-risk customers,No purchase
C00793,Customer 793,customer793@example.com,West,B2B,Organic,2022-10-13,Unassigned,9,1832.88,203.6533333333333,2024-04-30,2024-11-15,12,125,2024-12-21,494.0,7.0,1364.52,194.93142857142857,175.0,1.2,994.3870445344129,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00794,Customer 794,customer794@example.com,South,B2C,Referral,2023-04-07,Unassigned,2,161.88,80.94,2024-07-15,2024-08-14,20,176,2024-12-25,587.0,2.0,161.88,80.94,30.0,2.0,99.27904599659283,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00795,Customer 795,customer795@example.com,Unknown,B2C,Paid,2022-09-07,Unassigned,2,166.77,83.385,2024-11-28,2024-12-11,20,195,2024-08-08,,,,,,,,,,,,,,No purchase
