customer_id,name,email,region,customer_type,lead_source,signup_date
C01106,Customer 1106,customer1106@example.com,Central,B2B,Organic,2022-06-02
C01107,Customer 1107,customer1107@example.com,North,B2C,Referral,2023-04-03
C01108,Customer 1108,customer1108@example.com,Central,B2C,Social,2023-07-06
C01109,Customer 1109,customer1109@example.com,East,B2C,Email,2023-05-11
C01110,Customer 1110,customer1110@example.com,East,B2C,Paid,2022-12-20
C01111,Customer 1111,customer1111@example.com,North,B2B,Organic,2022-12-07
C01112,Customer 1112,customer1112@example.com,West,B2C,Social,2023-07-20
C01113,Customer 1113,customer1113@example.com,South,B2C,Email,2023-07-11
C01114,Customer 1114,customer1114@example.com,East,B2C,Social,2023-01-22
C01115,Customer 1115,customer1115@example.com,East,B2B,Referral,2023-04-12
C01116,Customer 1116,customer1116@example.com,West,B2C,Email,2022-11-26
C01117,Customer 1117,customer1117@example.com,West,B2C,Social,2022-07-13
C01118,Customer 1118,customer1118@example.com,Central,B2C,Referral,2022-09-02
C01119,Customer 1119,customer1119@example.com,Central,B2C,Social,2023-08-09
C01120,Customer 1120,customer1120@example.com,South,B2C,Social,2023-01-28
C01121,Customer 1121,customer1121@example.com,South,B2C,Email,2022-08-28
C01122,Customer 1122,customer1122@example.com,North,B2C,Referral,2023-02-25
C01123,Customer 1123,customer1123@example.com,Central,B2C,Organic,2022-02-14
C01124,Customer 1124,customer1124@example.com,East,B2B,Paid,2022-11-22
C01125,Customer 1125,customer1125@example.com,Central,B2C,Email,2023-04-30
C01126,Customer 1126,customer1126@example.com,East,B2C,Referral,2023-01-26
C01127,Customer 1127,customer1127@example.com,West,B2C,Social,2023-01-31
C01128,Customer 1128,customer1128@example.com,Central,B2B,Referral,2023-11-11
C01129,Customer 1129,customer1129@example.com,West,B2C,Paid,2023-10-30
C01130,Customer 1130,customer1130@example.com,South,B2B,Paid,2022-06-05
C01131,Customer 1131,customer1131@example.com,South,B2B,Organic,2023-05-23
C01132,Customer 1132,customer1132@example.com,North,B2C,Organic,2022-02-07
C01133,Customer 1133,customer1133@example.com,Central,B2B,Paid,2022-05-10
C01134,Customer 1134,customer1134@example.com,West,B2C,Email,2023-05-30
C01135,Customer 1135,customer1135@example.com,East,B2C,Email,2023-08-28
C01136,Customer 1136,customer1136@example.com,South,B2B,Social,2022-12-06
C01137,Customer 1137,customer1137@example.com,South,B2C,Organic,2022-04-13
C01138,Customer 1138,customer1138@example.com,East,B2C,Social,2023-03-27
C01139,Customer 1139,customer1139@example.com,West,B2C,Organic,2022-04-13
C01140,Customer 1140,customer1140@example.com,West,B2C,Paid,2023-06-23
C01141,Customer 1141,customer1141@example.com,Central,B2B,Email,2023-04-13
C01142,Customer 1142,customer1142@example.com,Central,B2C,Email,2022-01-16
C01143,Customer 1143,customer1143@example.com,North,B2C,Paid,2022-05-28
C01144,Customer 1144,customer1144@example.com,South,B2C,Social,2023-02-24
C01145,Customer 1145,customer1145@example.com,Central,B2C,Social,2023-11-02
C01146,Customer 1146,customer1146@example.com,West,B2B,Referral,2022-06-08
C01147,Customer 1147,customer1147@example.com,East,B2C,Organic,2022-03-18
C01148,Customer 1148,customer1148@example.com,West,B2B,Social,2023-04-26
C01149,Customer 1149,customer1149@example.com,South,B2C,Paid,2022-09-29
C01150,Customer 1150,customer1150@example.com,West,B2C,Social,2022-12-13
C01151,Customer 1151,customer1151@example.com,North,B2C,Email,2023-10-01
C01152,Customer 1152,customer1152@example.com,South,B2C,Organic,2023-02-12
C01153,Customer 1153,customer1153@example.com,East,B2C,Referral,2023-10-28
C01154,Customer 1154,customer1154@example.com,North,B2C,Organic,2022-03-24
C01155,Customer 1155,customer1155@example.com,South,B2C,Email,2022-12-03
C01156,Customer 1156,customer1156@example.com,East,B2B,Email,2023-11-22
C01157,Customer 1157,customer1157@example.com,North,B2C,Email,2023-07-01
C01158,Customer 1158,customer1158@example.com,North,B2C,Email,2023-01-25
C01159,Customer 1159,customer1159@example.com,South,B2C,Paid,2022-11-21
C01160,Customer 1160,customer1160@example.com,Central,B2C,Referral,2023-10-04
C01161,Customer 1161,customer1161@example.com,North,B2C,Email,2023-05-15
C01162,Customer 1162,customer1162@example.com,North,B2B,Email,2023-07-09
C01163,Customer 1163,customer1163@example.com,East,B2B,Social,2022-02-06
C01164,Customer 1164,customer1164@example.com,West,B2C,Referral,2023-09-25
C01165,Customer 1165,customer1165@example.com,South,B2C,Organic,2022-03-12
C01166,Customer 1166,customer1166@example.com,South,B2C,Referral,2022-08-29
C01167,Customer 1167,customer1167@example.com,Central,B2C,Referral,2023-10-09
C01168,Customer 1168,customer1168@example.com,Central,B2C,Referral,2023-12-02
C01169,Customer 1169,customer1169@example.com,South,B2C,Email,2022-10-22
C01170,Customer 1170,customer1170@example.com,Central,B2C,Email,2022-08-21
C01171,Customer 1171,customer1171@example.com,East,B2C,Paid,2022-04-03
C01172,Customer 1172,customer1172@example.com,South,B2B,Organic,2023-03-21
C01173,Customer 1173,customer1173@example.com,,B2C,Social,2022-04-11
C01174,Customer 1174,customer1174@example.com,South,B2C,Referral,2023-10-11
C01175,Customer 1175,customer1175@example.com,West,B2C,Organic,2022-04-13
C01176,Customer 1176,customer1176@example.com,North,B2C,Organic,2023-03-31
C01177,Customer 1177,customer1177@example.com,South,B2B,Paid,2022-06-20
C01178,Customer 1178,customer1178@example.com,North,B2B,Social,2022-11-03
C01179,Customer 1179,customer1179@example.com,Central,B2B,Referral,2022-01-30
C01180,Customer 1180,customer1180@example.com,North,B2C,Social,2022-02-17
C01181,Customer 1181,customer1181@example.com,South,B2C,Paid,2022-11-29
C01182,Customer 1182,customer1182@example.com,West,B2C,Email,2022-02-27
C01183,Customer 1183,customer1183@example.com,Central,B2B,Organic,2022-10-28
C01184,Customer 1184,customer1184@example.com,South,B2C,Referral,2023-01-03
C01185,Customer 1185,customer1185@example.com,Central,B2B,Email,2023-01-19
C01186,Customer 1186,customer1186@example.com,East,B2B,Paid,2023-03-18
C01187,Customer 1187,customer1187@example.com,North,B2C,Social,2022-05-30
C01188,Customer 1188,customer1188@example.com,East,B2C,Organic,2022-09-08
C01189,Customer 1189,customer1189@example.com,South,B2C,Referral,2023-06-28
C01190,Customer 1190,customer1190@example.com,West,B2B,Email,2023-02-26
C01191,Customer 1191,customer1191@example.com,Central,B2C,Email,2023-08-03
C01192,Customer 1192,customer1192@example.com,North,B2B,Organic,2023-11-30
C01193,Customer 1193,customer1193@example.com,Central,B2C,Social,2022-07-04
C01194,Customer 1194,customer1194@example.com,South,B2C,Paid,2022-06-24
C01195,Customer 1195,customer1195@example.com,Central,B2B,Social,2022-06-29
C01196,Customer 1196,customer1196@example.com,North,B2C,Social,2022-03-22
C01197,Customer 1197,customer1197@example.com,South,B2C,Social,2023-09-17
C01198,Customer 1198,customer1198@example.com,Central,B2C,Organic,2023-01-27
C01199,Customer 1199,customer1199@example.com,West,B2C,Organic,2023-09-27
C01200,Customer 1200,customer1200@example.com,South,B2B,Paid,2023-12-01
C01201,Customer 1201,customer1201@example.com,,B2C,Social,2022-09-04
C01202,Customer 1202,customer1202@example.com,West,B2B,Organic,2023-05-25
C01203,Customer 1203,customer1203@example.com,East,B2B,Paid,2023-08-21
C01204,Customer 1204,customer1204@example.com,North,B2C,Paid,2022-05-27
C01205,Customer 1205,customer1205@example.com,East,B2C,Social,2022-08-26
C01206,Customer 1206,customer1206@example.com,Central,B2C,Referral,2023-04-18
C01207,Customer 1207,customer1207@example.com,West,B2C,Social,2023-10-16
C01208,Customer 1208,customer1208@example.com,East,B2B,Referral,2022-09-18
C01209,Customer 1209,customer1209@example.com,South,B2C,Paid,2023-04-16
C01210,Customer 1210,customer1210@example.com,Central,B2C,Organic,2022-09-19
C01211,Customer 1211,customer1211@example.com,Central,B2C,Email,2023-11-14
C01212,Customer 1212,customer1212@example.com,East,B2C,Paid,2022-01-10
C01213,Customer 1213,customer1213@example.com,,B2C,Organic,2023-04-22
C01214,Customer 1214,customer1214@example.com,West,B2B,Paid,2022-10-22
C01215,Customer 1215,customer1215@example.com,North,B2C,Social,2023-11-25
C01216,Customer 1216,customer1216@example.com,East,B2C,Referral,2023-07-14
C01217,Customer 1217,customer1217@example.com,East,B2C,Paid,2022-06-11
C01218,Customer 1218,customer1218@example.com,South,B2C,Organic,2022-03-17
C01219,Customer 1219,customer1219@example.com,Central,B2C,Social,2023-03-29
C01220,Customer 1220,customer1220@example.com,North,B2C,Email,2022-12-20
C01221,Customer 1221,customer1221@example.com,South,B2C,Social,2023-08-25
C01222,Customer 1222,customer1222@example.com,West,B2C,Referral,2022-11-03
C01223,Customer 1223,customer1223@example.com,West,B2C,Social,2023-10-17
C01224,Customer 1224,customer1224@example.com,East,B2C,Email,2023-03-11
C01225,Customer 1225,customer1225@example.com,East,B2B,Organic,2022-09-14
C01226,Customer 1226,customer1226@example.com,West,B2B,Paid,2023-04-13
C01227,Customer 1227,customer1227@example.com,East,B2C,Referral,2022-11-06
C01228,Customer 1228,customer1228@example.com,North,B2B,Email,2022-07-23
C01229,Customer 1229,customer1229@example.com,East,B2B,Referral,2023-01-29
C01230,Customer 1230,customer1230@example.com,Central,B2C,Social,2023-05-10
C01231,Customer 1231,customer1231@example.com,East,B2C,Referral,2022-04-20
C01232,Customer 1232,customer1232@example.com,South,B2B,Email,2022-08-31
C01233,Customer 1233,customer1233@example.com,North,B2C,Paid,2023-01-26
C01234,Customer 1234,customer1234@example.com,South,B2C,Paid,2023-08-09
C01235,Customer 1235,customer1235@example.com,South,B2B,Referral,2023-01-03
C01236,Customer 1236,customer1236@example.com,Central,B2C,Organic,2023-08-12
C01237,Customer 1237,customer1237@example.com,North,B2C,Referral,2022-10-30
C01238,Customer 1238,customer1238@example.com,North,B2B,Social,2022-10-30
C01239,Customer 1239,customer1239@example.com,North,B2C,Paid,2022-01-23
C01240,Customer 1240,customer1240@example.com,North,B2C,Paid,2023-11-06
C01241,Customer 1241,customer1241@example.com,North,B2C,Paid,2023-02-10
C01242,Customer 1242,customer1242@example.com,Central,B2C,Organic,2022-10-09
C01243,Customer 1243,customer1243@example.com,East,B2B,Organic,2022-01-09
C01244,Customer 1244,customer1244@example.com,South,B2C,Email,2023-08-03
C01245,Customer 1245,customer1245@example.com,North,B2C,Referral,2022-02-20
C01246,Customer 1246,customer1246@example.com,East,B2C,Referral,2023-09-13
C01247,Customer 1247,customer1247@example.com,East,B2C,Social,2023-05-24
C01248,Customer 1248,customer1248@example.com,South,B2C,Paid,2022-10-21
C01249,Customer 1249,customer1249@example.com,Central,B2B,Organic,2022-08-24
C01250,Customer 1250,customer1250@example.com,West,B2C,Social,2023-09-14
C01251,Customer 1251,customer1251@example.com,West,B2C,Social,2022-12-27
C01252,Customer 1252,customer1252@example.com,East,B2C,Organic,2022-08-13
C01253,Customer 1253,customer1253@example.com,South,B2B,Referral,2023-10-14
C01254,Customer 1254,customer1254@example.com,West,B2B,Paid,2022-07-14
C01255,Customer 1255,customer1255@example.com,East,B2B,Referral,2023-09-28
C01256,Customer 1256,customer1256@example.com,Central,B2B,Social,2022-09-14
C01257,Customer 1257,customer1257@example.com,West,B2B,Paid,2023-11-26
C01258,Customer 1258,customer1258@example.com,East,B2C,Email,2023-11-07
C01259,Customer 1259,customer1259@example.com,East,B2C,Social,2023-11-29
C01260,Customer 1260,customer1260@example.com,North,B2C,Referral,2022-05-21
C01261,Customer 1261,customer1261@example.com,Central,B2B,Referral,2023-10-06
C01262,Customer 1262,customer1262@example.com,North,B2B,Referral,2022-04-10
C01263,Customer 1263,customer1263@example.com,South,B2C,Organic,2023-10-05
C01264,Customer 1264,customer1264@example.com,North,B2B,Social,2023-10-24
C01265,Customer 1265,customer1265@example.com,North,B2C,Paid,2022-02-10
C01266,Customer 1266,customer1266@example.com,West,B2C,Referral,2022-11-13
C01267,Customer 1267,customer1267@example.com,East,B2C,Referral,2023-03-28
C01268,Customer 1268,customer1268@example.com,Central,B2C,Organic,2022-02-04
C01269,Customer 1269,customer1269@example.com,North,B2C,Paid,2023-08-17
C01270,Customer 1270,customer1270@example.com,Central,B2C,Social,2023-01-09
C01271,Customer 1271,customer1271@example.com,North,B2C,Email,2022-05-15
C01272,Customer 1272,customer1272@example.com,South,B2C,Organic,2022-04-03
C01273,Customer 1273,customer1273@example.com,North,B2B,Social,2022-10-30
C01274,Customer 1274,customer1274@example.com,West,B2B,Email,2022-12-01
C01275,Customer 1275,customer1275@example.com,East,B2B,Referral,2023-03-02
C01276,Customer 1276,customer1276@example.com,South,B2C,Referral,2022-06-29
C01277,Customer 1277,customer1277@example.com,North,B2C,Paid,2022-07-25
C01278,Customer 1278,customer1278@example.com,Central,B2C,Email,2022-05-16
C01279,Customer 1279,customer1279@example.com,South,B2C,Referral,2023-07-07
C01280,Customer 1280,customer1280@example.com,South,B2C,Referral,2023-01-10
C01281,Customer 1281,customer1281@example.com,North,B2C,Paid,2023-06-28
C01282,Customer 1282,customer1282@example.com,South,B2C,Social,2023-05-29
C01283,Customer 1283,customer1283@example.com,Central,B2C,Referral,2022-10-07
C01284,Customer 1284,customer1284@example.com,South,B2C,Organic,2022-06-18
C01285,Customer 1285,customer1285@example.com,Central,B2C,Organic,2022-09-21
C01286,Customer 1286,customer1286@example.com,North,B2C,Social,2023-05-09
C01287,Customer 1287,customer1287@example.com,East,B2C,Email,2022-10-30
C01288,Customer 1288,customer1288@example.com,South,B2C,Paid,2022-12-13
C01289,Customer 1289,customer1289@example.com,East,B2C,Organic,2022-04-28
C01290,Customer 1290,customer1290@example.com,Central,B2C,Organic,2023-04-25
C01291,Customer 1291,customer1291@example.com,South,B2C,Social,2022-03-19
C01292,Customer 1292,customer1292@example.com,West,B2C,Email,2022-05-25
C01293,Customer 1293,customer1293@example.com,East,B2C,Email,2022-08-20
C01294,Customer 1294,customer1294@example.com,South,B2C,Social,2023-11-24
C01295,Customer 1295,customer1295@example.com,East,B2C,Organic,2023-11-22
C01296,Customer 1296,customer1296@example.com,South,B2B,Paid,2023-02-11
C01297,Customer 1297,customer1297@example.com,North,B2C,Organic,2023-07-25
C01298,Customer 1298,customer1298@example.com,East,B2C,Email,2023-01-10
C01299,Customer 1299,customer1299@example.com,West,B2C,Organic,2022-04-03
C01300,Customer 1300,customer1300@example.com,West,B2C,Paid,2023-02-09
C01301,Customer 1301,customer1301@example.com,Central,B2C,Referral,2022-01-15
C01302,Customer 1302,customer1302@example.com,South,B2C,Organic,2022-09-28
C01303,Customer 1303,customer1303@example.com,East,B2B,Social,2023-07-04
C01304,Customer 1304,customer1304@example.com,Central,B2C,Referral,2022-05-07
C01305,Customer 1305,customer1305@example.com,East,B2C,Social,2023-04-11
C01306,Customer 1306,customer1306@example.com,South,B2C,Social,2023-01-13
C01307,Customer 1307,customer1307@example.com,West,B2B,Social,2023-11-20
C01308,Customer 1308,customer1308@example.com,North,B2C,Organic,2023-11-20
C01309,Customer 1309,customer1309@example.com,West,B2B,Email,2022-09-26
C01310,Customer 1310,customer1310@example.com,Central,B2C,Referral,2023-08-22
C01311,Customer 1311,customer1311@example.com,North,B2B,Paid,2023-01-26
C01312,Customer 1312,customer1312@example.com,Central,B2B,Email,2023-10-16
C01313,Customer 1313,customer1313@example.com,South,B2C,Organic,2023-01-16
C01314,Customer 1314,customer1314@example.com,North,B2C,Social,2022-04-21
C01315,Customer 1315,customer1315@example.com,Central,B2C,Paid,2023-11-23
C01316,Customer 1316,customer1316@example.com,South,B2C,Referral,2022-08-28
C01317,Customer 1317,customer1317@example.com,West,B2C,Email,2023-04-28
C01318,Customer 1318,customer1318@example.com,South,B2C,Email,2022-01-26
C01319,Customer 1319,customer1319@example.com,East,B2C,Paid,2023-09-27
